stop_id,stop_code,stop_name,tts_stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code,stop_access
n9471150032,940051,六道口B出口,六道口B出口,,40.0004224,116.34692,,,2,r4640443,,,,,
n9471150033,940051,六道口C出口,六道口C出口,,39.9993629,116.3478554,,,2,r4640443,,,,,
n11799850929,940051,六道口出口,六道口出口,,39.999294,116.3472818,,,2,r4640443,,,,,
n9471150031,940051,六道口D出口,六道口D出口,,39.9992987,116.3455285,,,2,r4640443,,,,,
n11799850930,940051,六道口出口,六道口出口,,39.9993844,116.3461219,,,2,r4640443,,,,,
n10610542856,940051,六道口E出口,六道口E出口,,39.9984804,116.3469127,,,2,r4640443,,,,,
n10610542857,940051,六道口F出口,六道口F出口,,39.9976749,116.3463333,,,2,r4640443,,,,,
n3377339789,150029,北沙滩(上行),北沙滩,,40.0000584,116.3620457,,,0,r4640445,,,,,
r4640445,150029,北沙滩,北沙滩,,40.0001238,116.3620432,,,1,,,,,,
n7553495968,150029,北沙滩B1出口,北沙滩B1出口,,40.0008724,116.3626245,,,2,r4640445,,,,,
n7553495970,150029,北沙滩A出口,北沙滩A出口,,40.0003329,116.3611584,,,2,r4640445,,,,,
n7553495967,150029,北沙滩C出口,北沙滩C出口,,39.9995947,116.3635919,,,2,r4640445,,,,,
n7553495969,150029,北沙滩B2出口,北沙滩B2出口,,40.0007137,116.3639156,,,2,r4640445,,,,,
n3377339996,150031,奥林匹克公园(上行),奥林匹克公园,,40.0007694,116.3853266,,,0,r1653640,,,,,
r1653640,150031,奥林匹克公园,奥林匹克公园,,40.0008946,116.3853355,,,1,,,,,,
n13341784852,150031,奥林匹克公园F出口,奥林匹克公园F出口,,40.00132,116.3847607,,,2,r1653640,,,,,
n9829769034,150031,奥林匹克公园G出口,奥林匹克公园G出口,,40.00111,116.3862641,,,2,r1653640,,,,,
n3377339999,150033,安立路(上行),安立路,,40.0011182,116.4016093,,,0,r4640447,,,,,
r4640447,150033,安立路,安立路,,40.0011779,116.4016216,,,1,,,,,,
n4822539501,150033,安立路A2出口,安立路A2出口,,40.0015351,116.4006272,,,2,r4640447,,,,,
n4384983290,150033,安立路B出口,安立路B出口,,40.0014706,116.402408,,,2,r4640447,,,,,
n4384996790,150033,安立路C出口,安立路C出口,,40.0010027,116.402562,,,2,r4640447,,,,,
n4822539500,150033,安立路D出口,安立路D出口,,40.0009278,116.4004215,,,2,r4640447,,,,,
n9470660312,150033,安立路A1出口,安立路A1出口,,40.0014045,116.4005635,,,2,r4640447,,,,,
n3377340012,150035,大屯路东(上行),大屯路东,,40.0014948,116.4124735,,,0,r8065806,,,,,
r8065806,150035,大屯路东,大屯路东,,40.0015358,116.4121905,,,1,,,,,,
n3377339784,150037,关庄(上行),关庄,,39.9996862,116.4251096,,,0,r4640444,,,,,
r4640444,150037,关庄,关庄,,39.9997494,116.4250584,,,1,,,,,,
n7597561037,150037,关庄A出口,关庄A出口,,40.0005977,116.4241571,,,2,r4640444,,,,,
n7597561035,150037,关庄B出口,关庄B出口,,39.9999755,116.4252553,,,2,r4640444,,,,,
n7597561036,150037,关庄C出口,关庄C出口,,39.9995899,116.4247597,,,2,r4640444,,,,,
n1078854904,150039,望京西(上行),望京西,,39.9946808,116.4438798,,,0,r8048006,,,,,
r8048006,150039,望京西,望京西,,39.9941582,116.4417045,,,1,,,,,,
n9097875727,150039,望京西C出口,望京西C出口,,39.9947414,116.4443624,,,2,r8048006,,,,,
n9097875728,150039,望京西D出口,望京西D出口,,39.9943067,116.4427359,,,2,r8048006,,,,,
n1078854911,140087,望京(上行),望京,,39.9966524,116.4634277,,,0,r8337117,,,,,
r8337117,140087,望京,望京,,39.9965663,116.4624279,,,1,,,,,,
n7920262370,140087,望京A出口,望京A出口,,39.9978,116.4637722,,,2,r8337117,,,,,
n7920260315,140087,望京C出口,望京C出口,,39.9965119,116.4627186,,,2,r8337117,,,,,
n1078854872,150043,望京东(上行),望京东,,40.0019105,116.4808157,,,0,r2688946,,,,,
r2688946,150043,望京东,望京东,,40.0020276,116.4809035,,,1,,,,,,
n7886701310,150043,望京东C出口,望京东C出口,,40.0010417,116.4807094,,,2,r2688946,,,,,
n7886701309,150043,望京东D出口,望京东D出口,,40.0020309,116.4796417,,,2,r2688946,,,,,
n7886701311,150043,望京东B出口,望京东B出口,,40.0017428,116.4826436,,,2,r2688946,,,,,
n1078854898,150045,崔各庄(上行),崔各庄,,40.0205687,116.4868449,,,0,r1654113,,,,,
r1654113,150045,崔各庄,崔各庄,,40.0205632,116.4867537,,,1,,,,,,
n2098804216,150045,崔各庄出口,崔各庄出口,,40.0204665,116.4864187,,,2,r1654113,,,,,
n2098804209,150045,崔各庄出口,崔各庄出口,,40.0200451,116.4864386,,,2,r1654113,,,,,
n2098804226,150045,崔各庄出口,崔各庄出口,,40.0214972,116.4876525,,,2,r1654113,,,,,
n1352542142,150047,马泉营(上行),马泉营,,40.0324176,116.4981851,,,0,r1654103,,,,,
r1654103,150047,马泉营,马泉营,,40.0325513,116.4983103,,,1,,,,,,
n1074447770,150049,孙河(上行),孙河,,40.0439007,116.5289009,,,0,r1653910,,,,,
r1653910,150049,孙河,孙河,,40.0439512,116.5287171,,,1,,,,,,
n1074447761,150051,国展(上行),国展,,40.0688967,116.549457,,,0,r1653909,,,,,
r1653909,150051,国展,国展,,40.068903,116.5493705,,,1,,,,,,
n1074447567,150053,花梨坎(上行),花梨坎,,40.0833411,116.5519363,,,0,r1653911,,,,,
r1653911,150053,花梨坎,花梨坎,,40.0833437,116.5518402,,,1,,,,,,
n8749884441,150053,花梨坎A出口,花梨坎A出口,,40.0836638,116.551509,,,2,r1653911,,,,,
n9528585073,150053,花梨坎B出口,花梨坎B出口,,40.0836361,116.5520894,,,2,r1653911,,,,,
n8737488124,150053,花梨坎C出口,花梨坎C出口,,40.0829487,116.5518577,,,2,r1653911,,,,,
n9528585074,150053,花梨坎D出口,花梨坎D出口,,40.082988,116.5514536,,,2,r1653911,,,,,
n1074447590,150055,后沙峪(上行),后沙峪,,40.1129835,116.5585403,,,0,r1653908,,,,,
r1653908,150055,后沙峪,后沙峪,,40.1130148,116.5584491,,,1,,,,,,
n1736267214,150057,南法信(上行),南法信,,40.1273495,116.6035768,,,0,r2164952,,,,,
r2164952,150057,南法信,南法信,,40.1274067,116.6035713,,,1,,,,,,
n9687437042,150057,南法信A出口,南法信A出口,,40.1274825,116.6027556,,,2,r2164952,,,,,
n9687437045,150057,南法信B出口,南法信B出口,,40.1275472,116.6045039,,,2,r2164952,,,,,
n9687437046,150057,南法信C出口,南法信C出口,,40.127302,116.6045359,,,2,r2164952,,,,,
n9687437043,150057,南法信D出口,南法信D出口,,40.1272632,116.6027622,,,2,r2164952,,,,,
n1736267218,150059,石门(上行),石门,,40.1285677,116.6352231,,,0,r2164953,,,,,
r2164953,150059,石门,石门,,40.1286418,116.635218,,,1,,,,,,
n9643346359,150059,石门A出口,石门A出口,,40.1293755,116.6349498,,,2,r2164953,,,,,
n9643346358,150059,石门B出口,石门B出口,,40.1293729,116.6357793,,,2,r2164953,,,,,
n9643346368,150059,石门C出口,石门C出口,,40.1284613,116.6362419,,,2,r2164953,,,,,
n9643346367,150059,石门D出口,石门D出口,,40.1281551,116.63499,,,2,r2164953,,,,,
n1736267220,150061,顺义(上行),顺义,,40.1287359,116.6511746,,,0,r2164954,,,,,
r2164954,150061,顺义,顺义,,40.1288586,116.6511833,,,1,,,,,,
n1808536941,150061,顺义A出口,顺义A出口,,40.1294739,116.6504339,,,2,r2164954,,,,,
n2800286835,150061,顺义B出口,顺义B出口,,40.1290347,116.6522441,,,2,r2164954,,,,,
n2800286836,150061,顺义C出口,顺义C出口,,40.1285771,116.6519528,,,2,r2164954,,,,,
n3409913414,150061,顺义D出口,顺义D出口,,40.1282529,116.6506011,,,2,r2164954,,,,,
n1736182739,150063,俸伯(上行),俸伯,,40.1312835,116.6788942,,,0,r2164899,,,,,
r2164899,150063,俸伯,俸伯,,40.1313792,116.6789785,,,1,,,,,,
n1736182806,150063,俸伯A出口,俸伯A出口,,40.1317209,116.6780572,,,2,r2164899,,,,,
n1736182805,150063,俸伯B出口,俸伯B出口,,40.1316739,116.6796967,,,2,r2164899,,,,,
n1736182775,150063,俸伯C1出口,俸伯C1出口,,40.1311143,116.6781877,,,2,r2164899,,,,,
n1736182772,150063,俸伯C2出口,俸伯C2出口,,40.1310903,116.6793627,,,2,r2164899,,,,,
n1643907335,150063,俸伯(下行),俸伯,,40.1314295,116.6788989,,,0,r2164899,,,,,
n1643901112,150061,顺义(下行),顺义,,40.128949,116.6511447,,,0,r2164954,,,,,
n1643901120,150059,石门(下行),石门,,40.1287033,116.6352099,,,0,r2164953,,,,,
n1643901124,150057,南法信(下行),南法信,,40.1274695,116.6035653,,,0,r2164952,,,,,
n1352354116,150055,后沙峪(下行),后沙峪,,40.1130443,116.5583661,,,0,r1653908,,,,,
n1352354770,150053,花梨坎(下行),花梨坎,,40.0833525,116.5517422,,,0,r1653911,,,,,
n1352354123,150051,国展(下行),国展,,40.0689102,116.5492814,,,0,r1653909,,,,,
n1352354126,150049,孙河(下行),孙河,,,,,,0,r1653910,,,,,
n1352542153,150047,马泉营(下行),马泉营,,40.0326265,116.4981613,,,0,r1654103,,,,,
n1352557094,150045,崔各庄(下行),崔各庄,,40.0205651,116.4866625,,,0,r1654113,,,,,
n2101011227,150043,望京东(下行),望京东,,40.0019877,116.4807712,,,0,r2688946,,,,,
n2101011229,140087,望京(下行),望京,,39.9967008,116.4633609,,,0,r8337117,,,,,
n2101011228,150039,望京西(下行),望京西,,39.9947186,116.44387,,,0,r8048006,,,,,
n3377339785,150037,关庄(下行),关庄,,39.9998117,116.4251124,,,0,r4640444,,,,,
n3377340016,150035,大屯路东(下行),大屯路东,,40.0016262,116.4124802,,,0,r8065806,,,,,
n3377340010,150033,安立路(下行),安立路,,40.0012521,116.4016161,,,0,r4640447,,,,,
n3377340003,150031,奥林匹克公园(下行),奥林匹克公园,,40.0009912,116.3853304,,,0,r1653640,,,,,
n3377339791,150029,北沙滩(下行),北沙滩,,40.0001896,116.3620549,,,0,r4640445,,,,,
n3379245684,940051,六道口(下行),六道口,,39.9997438,116.3466403,,,0,r4640443,,,,,
n3377341491,150025,清华东路西口(下行),清华东路西口,,39.999314,116.3336257,,,0,r4640448,,,,,
n4564112634,160079,宛平城(上行),宛平城,,39.8476701,116.223429,,,0,r16923990,,,,,
r16923990,160079,宛平城,宛平城,,39.8477313,116.2233972,,,1,,,,,,
n11477680843,160079,宛平城C1出口,宛平城C1出口,,39.8478666,116.224676,,,2,r16923990,,,,,
n11477680844,160079,宛平城D出口,宛平城D出口,,39.8470148,116.2231665,,,2,r16923990,,,,,
n11477680856,160077,洪泰庄(上行),洪泰庄,,39.8472869,116.2429143,,,0,r16919027,,,,,
r16919027,160077,洪泰庄,洪泰庄,,39.8473,116.2425658,,,1,,,,,,
n11477680860,160077,洪泰庄A出口,洪泰庄A出口,,39.8477019,116.2431266,,,2,r16919027,,,,,
n8278912729,160075,榆树庄(上行),榆树庄,,39.8375656,116.2529013,,,0,r15070928,,,,,
r15070928,160075,榆树庄,榆树庄,,39.8375683,116.2529824,,,1,,,,,,
n4564112656,160073,看丹(上行),看丹,,39.8336918,116.2665762,,,0,r15070929,,,,,
r15070929,160073,看丹,看丹,,39.8338003,116.2666477,,,1,,,,,,
n8282917458,160071,富丰桥(上行),富丰桥,,39.8348452,116.2811141,,,0,r15070930,,,,,
r15070930,160071,富丰桥,富丰桥,,39.8349394,116.2810932,,,1,,,,,,
n10297660165,160071,富丰桥A出口,富丰桥A出口,,39.8351804,116.28024,,,2,r15070930,,,,,
n10297660162,160071,富丰桥B出口,富丰桥B出口,,39.8357604,116.2814708,,,2,r15070930,,,,,
n10297660163,160071,富丰桥C出口,富丰桥C出口,,39.8343228,116.2818088,,,2,r15070930,,,,,
n10855438672,160071,富丰桥出口,富丰桥出口,,39.8348202,116.2816505,,,2,r15070930,,,,,
n10297660164,160071,富丰桥D出口,富丰桥D出口,,39.8341601,116.2804449,,,2,r15070930,,,,,
n10296512596,160069,丰台南路(上行),丰台南路,,39.8395879,116.2909551,,,0,r15070931,,,,,
r15070931,160069,丰台南路,丰台南路,,39.8395949,116.2906678,,,1,,,,,,
n10296512599,900047,丰台站(上行),丰台站,,39.8494812,116.2961593,,,0,r15070936,,,,,
r15070936,900047,丰台站,丰台站,,39.8496396,116.2975967,,,1,,,,,,
n8278912636,950013,东管头南(上行),东管头南,,39.8532677,116.3173158,,,0,r15070938,,,,,
r15070938,950013,东管头南,东管头南,,39.8535213,116.3166795,,,1,,,,,,
n8283008282,950013,东管头南A出口,东管头南A出口,,39.8544134,116.3160748,,,2,r15070938,,,,,
n8283008283,950013,东管头南B出口,东管头南B出口,,39.8548847,116.3184214,,,2,r15070938,,,,,
n10297039221,950013,东管头南C出口,东管头南C出口,,39.8535512,116.3179797,,,2,r15070938,,,,,
n10536860989,950013,东管头南E出口,东管头南E出口,,39.8522776,116.3167432,,,2,r15070938,,,,,
n10536860990,950013,东管头南F出口,东管头南F出口,,39.8535893,116.316137,,,2,r15070938,,,,,
n12519646765,140037,丽泽商务区(上行),丽泽商务区,,39.8658553,116.3257289,,,0,r18583222,,,,,
r18583222,140037,丽泽商务区,丽泽商务区,,39.8662759,116.3256029,,,1,,,,,,
n8050788256,160061,红莲南路(上行),红莲南路,,39.8761902,116.3308688,,,0,r15070940,,,,,
r15070940,160061,红莲南路,红莲南路,,39.8762703,116.3307982,,,1,,,,,,
n10296512602,070025,达官营(上行),达官营,,39.890314,116.3287923,,,0,r15070941,,,,,
r15070941,070025,达官营,达官营,,39.888892,116.3293717,,,1,,,,,,
n10297564781,160057,木樨地(上行),木樨地,,39.9077152,116.3278875,,,0,r15070943,,,,,
r15070943,160057,木樨地,木樨地,,39.9077017,116.3277725,,,1,,,,,,
n9380363480,160055,玉渊潭东门(上行),玉渊潭东门,,39.913937,116.3290118,,,0,r13618048,,,,,
r13618048,160055,玉渊潭东门,玉渊潭东门,,39.9139393,116.328872,,,1,,,,,,
n8278847943,160053,甘家口(上行),甘家口,,39.9224426,116.3285825,,,0,r12122698,,,,,
r12122698,160053,甘家口,甘家口,,39.922439,116.3285052,,,1,,,,,,
n11821221326,160053,甘家口出口,甘家口出口,,39.9230532,116.3280542,,,2,r12122698,,,,,
n11821221327,160053,甘家口出口,甘家口出口,,39.9224505,116.328689,,,2,r12122698,,,,,
n11821221328,160053,甘家口出口,甘家口出口,,39.9211509,116.3290189,,,2,r12122698,,,,,
n11283755470,060029,二里沟(上行),二里沟,,39.9311803,116.3276426,,,0,r16546685,,,,,
r16546685,060029,二里沟,二里沟,,39.9310721,116.3275776,,,1,,,,,,
n8285491029,160049,国家图书馆(上行),国家图书馆,,39.9405872,116.317335,,,0,r12316468,,,,,
r12316468,160049,国家图书馆,国家图书馆,,39.9412214,116.3187284,,,1,,,,,,
n8285491031,160049,国家图书馆E出口,国家图书馆E出口,,39.9405651,116.3186278,,,2,r12316468,,,,,
n8285491028,160047,万寿寺(上行),万寿寺,,39.9472132,116.3033381,,,0,r12316469,,,,,
r12316469,160047,万寿寺,万寿寺,,39.9471407,116.3032926,,,1,,,,,,
n11243533321,160047,万寿寺A出口,万寿寺A出口,,39.9475,116.30328,,,2,r12316469,,,,,
n11243533319,160047,万寿寺C出口,万寿寺C出口,,39.9456131,116.3042159,,,2,r12316469,,,,,
n11243533320,160047,万寿寺D出口,万寿寺D出口,,39.9457046,116.3034649,,,2,r12316469,,,,,
n11243533322,160047,万寿寺D出口,万寿寺D出口,,39.94616,116.30332,,,2,r12316469,,,,,
n8278847887,160045,苏州桥(上行),苏州桥,,39.9619459,116.3014934,,,0,r12316470,,,,,
r12316470,160045,苏州桥,苏州桥,,39.9612484,116.3015319,,,1,,,,,,
n9841103928,160045,苏州桥B出口,苏州桥B出口,,39.9619747,116.3029686,,,2,r12316470,,,,,
n9841103929,160045,苏州桥D出口,苏州桥D出口,,39.9601836,116.3010472,,,2,r12316470,,,,,
n9841103930,160045,苏州桥C出口,苏州桥C出口,,39.9597152,116.3027451,,,2,r12316470,,,,,
n11477680861,100003,苏州街(上行),苏州街,,39.9744111,116.3001977,,,0,r16926314,,,,,
r16926314,100003,苏州街,苏州街,,39.9743281,116.2999736,,,1,,,,,,
n8285491026,160041,万泉河桥(上行),万泉河桥,,39.9840366,116.2942563,,,0,r12316471,,,,,
r12316471,160041,万泉河桥,万泉河桥,,39.9839185,116.2942646,,,1,,,,,,
n8263474199,160041,万泉河桥A出口,万泉河桥A出口,,39.984434,116.2923287,,,2,r12316471,,,,,
n8263474198,160041,万泉河桥B出口,万泉河桥B出口,,39.9842619,116.2957641,,,2,r12316471,,,,,
n8263474197,160041,万泉河桥C出口,万泉河桥C出口,,39.9832413,116.2954878,,,2,r12316471,,,,,
n8277507534,160039,西苑(上行),西苑,,39.9975709,116.2863544,,,0,r9736307,,,,,
r9736307,160039,西苑,西苑,,39.99760292,116.2861942,,,1,,,,,,
n9385054793,160037,农大南路(上行),农大南路,,40.0185017,116.2771598,,,0,r13625087,,,,,
r13625087,160037,农大南路,农大南路,,40.0184431,116.2770283,,,1,,,,,,
n9416797147,160037,农大南路B出口,农大南路B出口,,40.0218528,116.2751545,,,2,r13625087,,,,,
n9416797145,160037,农大南路C出口,农大南路C出口,,40.0199911,116.2777052,,,2,r13625087,,,,,
n9416797146,160037,农大南路D出口,农大南路D出口,,40.0188941,116.2767414,,,2,r13625087,,,,,
n8278847828,160035,马连洼(上行),马连洼,,40.0315401,116.2658838,,,0,r12316472,,,,,
r12316472,160035,马连洼,马连洼,,40.031445,116.265829,,,1,,,,,,
n6355889086,160035,马连洼A出口,马连洼A出口,,40.0316646,116.2658805,,,2,r12316472,,,,,
n6355889085,160035,马连洼C出口,马连洼C出口,,40.0311223,116.2680476,,,2,r12316472,,,,,
n8278847827,160033,西北旺(上行),西北旺,,40.0479023,116.2521294,,,0,r12316473,,,,,
r12316473,160033,西北旺,西北旺,,40.0478932,116.2520781,,,1,,,,,,
n7602286454,160033,西北旺C出口,西北旺C出口,,40.0471139,116.2524215,,,2,r12316473,,,,,
n7602286453,160033,西北旺B出口,西北旺B出口,,40.04821,116.2521896,,,2,r12316473,,,,,
n7602286455,160033,西北旺A出口,西北旺A出口,,40.0482345,116.2512925,,,2,r12316473,,,,,
n8278847825,160031,永丰南(上行),永丰南,,40.0630295,116.2435978,,,0,r12316474,,,,,
r12316474,160031,永丰南,永丰南,,40.0630145,116.2435428,,,1,,,,,,
n7602288668,160031,永丰南B出口,永丰南B出口,,40.0653578,116.2422569,,,2,r12316474,,,,,
n7602288669,160031,永丰南C出口,永丰南C出口,,40.0640212,116.2430221,,,2,r12316474,,,,,
n7602288667,160031,永丰南D出口,永丰南D出口,,40.0635579,116.2418227,,,2,r12316474,,,,,
n8278631913,160029,永丰(上行),永丰,,40.0707563,116.2324103,,,0,r8402387,,,,,
r8402387,160029,永丰,永丰,,40.0706132,116.23214512,,,1,,,,,,
n5277764680,160029,永丰出口,永丰出口,,40.0706866,116.2312687,,,2,r8402387,,,,,
n5277764672,160029,永丰出口,永丰出口,,40.0699885,116.2316711,,,2,r8402387,,,,,
n5277764671,160029,永丰出口,永丰出口,,40.0704688,116.2333662,,,2,r8402387,,,,,
n5277764652,160029,永丰出口,永丰出口,,40.0712447,116.2330497,,,2,r8402387,,,,,
n8277440296,160027,屯佃(上行),屯佃,,40.0673665,116.209337,,,0,r8402383,,,,,
r8402383,160027,屯佃,屯佃,,40.0673089,116.2093337,,,1,,,,,,
n5277764654,160027,屯佃A出口,屯佃A出口,,40.0674889,116.2085016,,,2,r8402383,,,,,
n5277764650,160027,屯佃C出口,屯佃C出口,,40.0664176,116.2108625,,,2,r8402383,,,,,
n7603065551,160027,屯佃D出口,屯佃D出口,,40.0671003,116.2086892,,,2,r8402383,,,,,
n8277440286,160025,稻香湖路(上行),稻香湖路,,40.0675431,116.1822798,,,0,r8402386,,,,,
r8402386,160025,稻香湖路,稻香湖路,,40.06752984,116.18217197999999,,,1,,,,,,
n5277764676,160025,稻香湖路出口,稻香湖路出口,,40.0674236,116.1810573,,,2,r8402386,,,,,
n5277764659,160025,稻香湖路出口,稻香湖路出口,,40.0665779,116.1811216,,,2,r8402386,,,,,
n5277764665,160025,稻香湖路出口,稻香湖路出口,,40.0673989,116.1834176,,,2,r8402386,,,,,
n8277410036,160023,温阳路(上行),温阳路,,40.0675777,116.1555671,,,0,r8402385,,,,,
r8402385,160023,温阳路,温阳路,,40.0675113,116.1555687,,,1,,,,,,
n5277764667,160023,温阳路B出口,温阳路B出口,,40.0679612,116.1553783,,,2,r8402385,,,,,
n5277764666,160023,温阳路D出口,温阳路D出口,,40.0665487,116.1540962,,,2,r8402385,,,,,
n7603117808,160023,温阳路C出口,温阳路C出口,,40.0665732,116.1561234,,,2,r8402385,,,,,
n8277397803,160021,北安河(上行),北安河,,40.0669407,116.1244236,,,0,r8402384,,,,,
r8402384,160021,北安河,北安河,,40.0668592,116.1243785,,,1,,,,,,
n5277764649,160021,北安河出口,北安河出口,,40.0670457,116.1250694,,,2,r8402384,,,,,
n5277764664,160021,北安河出口,北安河出口,,40.0670005,116.1238087,,,2,r8402384,,,,,
n5277764660,160021,北安河出口,北安河出口,,40.0660111,116.1230684,,,2,r8402384,,,,,
n5277764663,160021,北安河出口,北安河出口,,40.0660684,116.1249996,,,2,r8402384,,,,,
n8277410029,160021,北安河(下行),北安河,,40.0668194,116.1244153,,,0,r8402384,,,,,
n8277410034,160023,温阳路(下行),温阳路,,40.0674417,116.1555687,,,0,r8402385,,,,,
n8277440276,160025,稻香湖路(下行),稻香湖路,,40.0674408,116.1822703,,,0,r8402386,,,,,
n8277440291,160027,屯佃(下行),屯佃,,40.0672601,116.2093246,,,0,r8402383,,,,,
n8278631914,160029,永丰(下行),永丰,,40.0706091,116.2324799,,,0,r8402387,,,,,
n8278847826,160031,永丰南(下行),永丰南,,40.0630022,116.2434708,,,0,r12316474,,,,,
n8277446034,160033,西北旺(下行),西北旺,,40.047889,116.252011,,,0,r12316473,,,,,
n8278847829,160035,马连洼(下行),马连洼,,40.0314621,116.2656249,,,0,r12316472,,,,,
n8277446111,160037,农大南路(下行),农大南路,,40.0183626,116.2769076,,,0,r13625087,,,,,
n8277446127,160039,西苑(下行),西苑,,39.997486,116.2862316,,,0,r9736307,,,,,
n8285491027,160041,万泉河桥(下行),万泉河桥,,39.9838686,116.2942676,,,0,r12316471,,,,,
n11477680862,100003,苏州街(下行),苏州街,,39.9744002,116.299915,,,0,r16926314,,,,,
n8278847886,160045,苏州桥(下行),苏州桥,,39.9619403,116.301327,,,0,r12316470,,,,,
n8278847899,160047,万寿寺(下行),万寿寺,,39.94713,116.3032489,,,0,r12316469,,,,,
n8285491030,160049,国家图书馆(下行),国家图书馆,,39.9404393,116.3173562,,,0,r12316468,,,,,
n11283755469,060029,二里沟(下行),二里沟,,39.9311802,116.3274887,,,0,r16546685,,,,,
n8278847942,160053,甘家口(下行),甘家口,,39.922447,116.3284141,,,0,r12122698,,,,,
n9380363481,160055,玉渊潭东门(下行),玉渊潭东门,,39.9139452,116.328747,,,0,r13618048,,,,,
n8278909814,160057,木樨地(下行),木樨地,,39.9077148,116.3276543,,,0,r15070943,,,,,
n10296512603,070025,达官营(下行),达官营,,39.8903154,116.3286014,,,0,r15070941,,,,,
n10296512600,160061,红莲南路(下行),红莲南路,,39.8761956,116.3307095,,,0,r15070940,,,,,
n12519646764,140037,丽泽商务区(下行),丽泽商务区,,39.8658535,116.3255281,,,0,r18583222,,,,,
n8278912633,950013,东管头南(下行),东管头南,,39.8533443,116.3169762,,,0,r15070938,,,,,
n10296512598,900047,丰台站(下行),丰台站,,39.8496294,116.2960763,,,0,r15070936,,,,,
n10296512597,160069,丰台南路(下行),丰台南路,,39.8395751,116.2906871,,,0,r15070931,,,,,
n8278912696,160071,富丰桥(下行),富丰桥,,39.835011,116.2810942,,,0,r15070930,,,,,
n10296512594,160073,看丹(下行),看丹,,39.8338629,116.2665421,,,0,r15070929,,,,,
n10296531709,160075,榆树庄(下行),榆树庄,,39.8375728,116.2530736,,,0,r15070928,,,,,
n11477680857,160077,洪泰庄(下行),洪泰庄,,39.8474975,116.2429822,,,0,r16919027,,,,,
n11477680855,160079,宛平城(下行),宛平城,,39.8477979,116.2233824,,,0,r16923990,,,,,
n9384986214,170061,嘉会湖(上行),嘉会湖,,39.7919516,116.605255,,,0,r13625143,,,,,
r13625143,170061,嘉会湖,嘉会湖,,39.7918725,116.6052556,,,1,,,,,,
n9385028988,960045,次渠(上行),次渠,,39.8025618,116.5859395,,,0,r13625196,,,,,
r13625196,960045,次渠,次渠,,39.8025261,116.5859058,,,1,,,,,,
n9385028993,170057,次渠北(上行),次渠北,,39.8086391,116.5706518,,,0,r13625198,,,,,
r13625198,170057,次渠北,次渠北,,39.8085973,116.5706243,,,1,,,,,,
n9385028997,170055,北神树(上行),北神树,,39.8175684,116.5471718,,,0,r13625200,,,,,
r13625200,170055,北神树,北神树,,39.8175347,116.547173,,,1,,,,,,
n12137286583,170055,北神树A出口,北神树A出口,,39.8178802,116.5463024,,,2,r13625200,,,,,
n12137286584,170055,北神树B出口,北神树B出口,,39.8176513,116.5481219,,,2,r13625200,,,,,
n12137286585,170055,北神树C出口,北神树C出口,,39.8174658,116.5454271,,,2,r13625200,,,,,
n12137286586,170055,北神树D出口,北神树D出口,,39.8171646,116.5479588,,,2,r13625200,,,,,
n9384986213,170053,十八里店(上行),十八里店,,39.8431057,116.4898825,,,0,r13625141,,,,,
r13625141,170053,十八里店,十八里店,,39.8430584,116.4898314,,,1,,,,,,
n9385074427,170051,周家庄(上行),周家庄,,39.8552849,116.4706489,,,0,r13625145,,,,,
r13625145,170051,周家庄,周家庄,,39.855252,116.4706068,,,1,,,,,,
n9385042162,140057,十里河(上行),十里河,,39.8635682,116.4545223,,,0,r13625146,,,,,
r13625146,140057,十里河,十里河,,39.8635284,116.4544834,,,1,,,,,,
n13417518493,170047,潘家园西(上行),潘家园西,,39.8738249,116.4447568,,,0,r20022672,,,,,
r20022672,170047,潘家园西,潘家园西,,39.873824,116.4446966,,,1,,,,,,
n11482441707,170043,永安里(上行),永安里,,39.9083501,116.4442594,,,0,r20022670,,,,,
r20022670,170043,永安里,永安里,,39.9083452,116.444194,,,1,,,,,,
n13417518488,060045,东大桥(上行),东大桥,,39.9216437,116.4442778,,,0,r20022668,,,,,
r20022668,060045,东大桥,东大桥,,39.9216405,116.4442134,,,1,,,,,,
n11481744750,030023,工人体育场(上行),工人体育场,,39.9323749,116.4442561,,,0,r16926588,,,,,
r16926588,030023,工人体育场,工人体育场,,39.9323548,116.4442038,,,1,,,,,,
n11481744739,170037,左家庄(上行),左家庄,,39.9485983,116.4364076,,,0,r16926589,,,,,
r16926589,170037,左家庄,左家庄,,39.9485486,116.4365482,,,1,,,,,,
n11937408130,170037,左家庄A出口,左家庄A出口,,39.94857,116.43484,,,2,r16926589,,,,,
n11937408133,170037,左家庄B出口,左家庄B出口,,39.94923,116.4378,,,2,r16926589,,,,,
n11937408132,170037,左家庄B出口,左家庄B出口,,39.94894,116.43743,,,2,r16926589,,,,,
n11937408131,170037,左家庄D出口,左家庄D出口,,39.94724,116.436,,,2,r16926589,,,,,
n11481744721,120047,西坝河(上行),西坝河,,39.9635892,116.4333347,,,0,r16926590,,,,,
r16926590,120047,西坝河,西坝河,,39.9644456,116.4348149,,,1,,,,,,
n11478666556,100025,太阳宫(上行),太阳宫,,39.9723808,116.4418585,,,0,r16919450,,,,,
